radio,mcc,lon,lat,range,averageSignal,radius
NR,216,19.0201,47.5063,1000,0,1000.0
NR,216,19.0242,47.5052,1000,0,1000.0
NR,216,19.0292,47.5003,593,0,593.0
NR,216,19.0337,47.4962,1013,0,1000.0
NR,216,19.0498,47.4878,1000,0,1000.0
NR,216,19.0493,47.4882,850,0,850.0
NR,216,19.0516,47.4758,1000,0,1000.0
NR,216,19.0492,47.4746,1000,0,1000.0
NR,216,19.0599,47.4726,1000,0,1000.0
NR,216,19.0715,47.4692,943,0,943.0
NR,216,19.0731,47.4632,1000,0,1000.0
NR,216,19.0719,47.4588,1000,0,1000.0
NR,216,19.0719,47.4483,1000,0,1000.0
NR,216,19.0744,47.4378,1000,0,1000.0
NR,216,19.085,47.4356,1086,0,1000.0
NR,216,19.0923,47.4305,1000,0,1000.0
LTE,216,19.0939,47.4303,1000,0,1000.0
LTE,216,19.0938,47.4304,1000,0,1000.0
NR,216,19.0864,47.4358,823,0,823.0
NR,216,19.0902,47.4325,1000,0,1000.0
NR,216,19.072,47.4458,1000,0,1000.0
NR,216,19.0717,47.461,1086,0,1000.0
NR,216,19.0639,47.4772,1000,0,1000.0
NR,216,19.0592,47.4851,1000,0,1000.0
NR,216,19.0364,47.495,1000,0,1000.0
NR,216,19.0308,47.4996,1000,0,1000.0
NR,216,19.0214,47.5045,1414,0,1000.0
NR,216,19.0002,47.5169,1000,0,1000.0
NR,216,18.9904,47.5211,1000,0,1000.0
NR,216,18.9816,47.5255,1000,0,1000.0
LTE,216,19.0469,47.4685,1000,0,1000.0
LTE,216,19.0482,47.4668,1000,0,1000.0
LTE,216,19.048,47.4666,1000,0,1000.0
LTE,216,19.0437,47.4557,1000,0,1000.0
LTE,216,19.0387,47.4561,1000,0,1000.0
LTE,216,19.0342,47.4566,1000,0,1000.0
LTE,216,19.0291,47.4571,1000,0,1000.0
LTE,216,19.0262,47.4569,1000,0,1000.0
LTE,216,19.0253,47.452,1000,0,1000.0
LTE,216,18.9951,47.4523,981,0,981.0
LTE,216,19.0063,47.4561,1328,0,1000.0
LTE,216,18.8715,47.4697,1000,0,1000.0
LTE,216,18.8519,47.4723,1042,0,1000.0
LTE,216,18.8639,47.4678,1000,0,1000.0
LTE,216,18.8848,47.4474,1000,0,1000.0
LTE,216,18.9033,47.4464,3681,0,300.0
LTE,216,18.9091,47.4465,1000,0,1000.0
LTE,216,18.9098,47.4442,1000,0,1000.0
LTE,216,18.9472,47.4431,1141,0,1000.0
LTE,216,18.9753,47.4397,1000,0,1000.0
LTE,216,18.9816,47.4415,1000,0,1000.0
LTE,216,19.0065,47.4621,1000,0,1000.0
LTE,216,19.0265,47.4647,1000,0,1000.0
LTE,216,19.0294,47.4666,1000,0,1000.0
LTE,216,19.0346,47.4676,500,0,500.0
LTE,216,19.0532,47.4697,1000,0,1000.0
LTE,216,19.0502,47.4702,1000,0,1000.0
LTE,216,19.0503,47.4696,1000,0,1000.0
LTE,216,19.0486,47.4667,1000,0,1000.0
LTE,216,19.0414,47.4558,1000,0,1000.0
LTE,216,19.0376,47.4562,1000,0,1000.0
LTE,216,19.0209,47.4612,1646,0,1000.0
LTE,216,19.0296,47.4665,1000,0,1000.0
LTE,216,19.041,47.4677,1000,0,1000.0
LTE,216,19.0438,47.4672,1000,0,1000.0
LTE,216,19.0466,47.4673,1000,0,1000.0
LTE,216,19.0731,47.5022,1000,0,1000.0
LTE,216,19.0744,47.5053,1000,0,1000.0
LTE,216,19.0752,47.5078,1000,0,1000.0
LTE,216,19.0785,47.5079,1000,0,1000.0
LTE,216,19.0775,47.5074,1000,0,1000.0
NR,216,18.8758,47.4088,4075,0,150.0
NR,216,18.9982,47.4604,1000,0,1000.0
NR,216,19.0063,47.462,1000,0,1000.0
NR,216,19.0114,47.4637,1000,0,1000.0
NR,216,19.0254,47.4856,1000,0,1000.0
NR,216,19.0248,47.4883,1000,0,1000.0
NR,216,19.0244,47.4917,1000,0,1000.0
NR,216,19.0227,47.4954,1000,0,1000.0
NR,216,19.0177,47.5015,1000,0,1000.0
NR,216,19.0115,47.508,1000,0,1000.0
NR,216,19.0017,47.5141,2318,0,1000.0
NR,216,18.9904,47.522,1011,0,1000.0
LTE,216,19.0825,47.5592,1000,0,1000.0
LTE,216,19.0967,47.5591,1000,0,1000.0
LTE,216,19.0966,47.5591,1000,0,1000.0
LTE,216,19.0987,47.5594,1000,0,1000.0
LTE,216,19.0993,47.5594,1000,0,1000.0
LTE,216,19.0994,47.5596,1000,0,1000.0
LTE,216,19.1042,47.5601,1000,0,1000.0
LTE,216,19.109,47.5622,1000,0,1000.0
LTE,216,19.1125,47.5642,500,0,500.0
LTE,216,19.1143,47.5665,1000,0,1000.0
LTE,216,19.1217,47.5653,1000,0,1000.0
LTE,216,19.1084,47.562,1000,0,1000.0
LTE,216,19.1016,47.5573,1000,0,1000.0
LTE,216,19.1002,47.5552,1000,0,1000.0
LTE,216,19.0948,47.5553,1000,0,1000.0
LTE,216,19.0886,47.5556,1000,0,1000.0
LTE,216,18.8982,47.4486,1000,0,1000.0
LTE,216,18.862,47.4732,1000,0,1000.0
LTE,216,18.89,47.4455,1000,0,1000.0
LTE,216,18.9457,47.4204,1000,0,1000.0
LTE,216,19.0149,47.3865,1000,0,1000.0
LTE,216,19.135,47.3654,724,0,724.0
LTE,216,19.1342,47.3657,1000,0,1000.0
LTE,216,19.1493,47.3627,1000,0,1000.0
LTE,216,19.1471,47.3643,887,0,887.0
LTE,216,19.1547,47.3532,1000,0,1000.0
NR,216,18.9818,47.4977,1000,0,1000.0
NR,216,18.9777,47.4963,1000,0,1000.0
NR,216,18.9877,47.5007,1000,0,1000.0
NR,216,18.9792,47.5086,1000,0,1000.0
NR,216,18.9722,47.5113,1000,0,1000.0
NR,216,18.9732,47.5153,1000,0,1000.0
NR,216,18.9828,47.5182,1000,0,1000.0
NR,216,18.9863,47.5197,1000,0,1000.0
NR,216,18.9881,47.522,1000,0,1000.0
LTE,216,19.1909,47.548,950,0,950.0
LTE,216,19.3318,47.4489,1000,0,1000.0
LTE,216,19.2384,47.3683,2208,0,1000.0
LTE,216,19.2097,47.3552,2695,0,1000.0
NR,216,19.0271,47.4953,1000,0,1000.0
NR,216,19.0224,47.4921,1000,0,1000.0
NR,216,19.0224,47.4926,1000,0,1000.0
NR,216,19.023,47.4942,1000,0,1000.0
NR,216,19.0215,47.4941,1000,0,1000.0
NR,216,19.0234,47.4941,1000,0,1000.0
NR,216,19.0236,47.4944,1000,0,1000.0
NR,216,19.0217,47.4949,1000,0,1000.0
NR,216,19.0275,47.4985,1000,0,1000.0
NR,216,19.0293,47.4975,1000,0,1000.0
NR,216,19.0271,47.4972,1000,0,1000.0
LTE,216,19.0287,47.4982,1000,0,1000.0
NR,216,19.029,47.5022,1000,0,1000.0
NR,216,19.0319,47.5013,1000,0,1000.0
NR,216,19.0328,47.5012,1000,0,1000.0
NR,216,19.0333,47.5014,1000,0,1000.0
NR,216,19.0339,47.5016,1000,0,1000.0
NR,216,19.0336,47.5015,1000,0,1000.0
NR,216,19.0343,47.5016,1000,0,1000.0
NR,216,19.0359,47.5044,1000,0,1000.0
NR,216,19.0353,47.5015,1000,0,1000.0
NR,216,19.035,47.5022,1000,0,1000.0
NR,216,19.0356,47.5013,1000,0,1000.0
NR,216,19.035,47.5023,1000,0,1000.0
NR,216,19.0358,47.5008,1000,0,1000.0
NR,216,19.036,47.5003,1000,0,1000.0
NR,216,19.0365,47.4999,1000,0,1000.0
NR,216,19.0333,47.4972,1000,0,1000.0
LTE,216,19.0274,47.499,1000,0,1000.0
LTE,216,19.0262,47.4991,1000,0,1000.0
NR,216,19.0166,47.5063,1000,0,1000.0
NR,216,19.0232,47.5033,1000,0,1000.0
NR,216,19.0242,47.504,1000,0,1000.0
NR,216,19.0114,47.51,1000,0,1000.0
NR,216,19.0051,47.5124,1000,0,1000.0
NR,216,18.9993,47.516,1000,0,1000.0
NR,216,18.9924,47.5201,1000,0,1000.0
NR,216,18.9919,47.5231,1000,0,1000.0
NR,216,18.9848,47.524,1000,0,1000.0
NR,216,18.9785,47.5278,1000,0,1000.0
LTE,216,19.0122,47.3952,1000,0,1000.0
LTE,216,18.951,47.4183,1000,0,1000.0
LTE,216,18.9387,47.4199,1000,0,1000.0
LTE,216,18.9383,47.4198,1000,0,1000.0
LTE,216,18.9248,47.4196,1000,0,1000.0
LTE,216,18.9252,47.4196,1000,0,1000.0
LTE,216,18.8949,47.4332,703,0,703.0
NR,216,19.0279,47.5115,1000,0,1000.0
NR,216,19.0297,47.5119,1000,0,1000.0
NR,216,19.0322,47.5106,1000,0,1000.0
NR,216,19.0334,47.5084,1000,0,1000.0
NR,216,19.0343,47.507,1000,0,1000.0
NR,216,19.0391,47.5013,1000,0,1000.0
NR,216,19.0403,47.4988,1000,0,1000.0
NR,216,19.0427,47.4948,1000,0,1000.0
NR,216,19.0451,47.4914,1000,0,1000.0
NR,216,19.045,47.4912,1000,0,1000.0
NR,216,19.0485,47.4903,1000,0,1000.0
NR,216,19.053,47.4922,1000,0,1000.0
NR,216,19.055,47.493,1000,0,1000.0
NR,216,19.0565,47.4935,1000,0,1000.0
NR,216,19.0579,47.494,1000,0,1000.0
NR,216,19.0597,47.4942,1000,0,1000.0
NR,216,19.0611,47.492,1000,0,1000.0
NR,216,19.0641,47.4893,1000,0,1000.0
NR,216,19.071,47.4895,1000,0,1000.0
NR,216,19.0766,47.4896,1000,0,1000.0
NR,216,19.0795,47.4893,1000,0,1000.0
NR,216,19.08,47.4881,1000,0,1000.0
NR,216,19.0813,47.4866,1000,0,1000.0
NR,216,19.0815,47.4873,1000,0,1000.0
NR,216,19.0798,47.4866,1000,0,1000.0
NR,216,19.0811,47.487,1000,0,1000.0
NR,216,19.08,47.4841,1000,0,1000.0
NR,216,19.0777,47.4836,1000,0,1000.0
NR,216,19.0704,47.4842,1000,0,1000.0
NR,216,19.0677,47.4811,1000,0,1000.0
NR,216,19.0653,47.4798,1000,0,1000.0
NR,216,19.062,47.4782,1000,0,1000.0
NR,216,19.0569,47.4758,1000,0,1000.0
NR,216,19.0514,47.4738,1000,0,1000.0
NR,216,19.0502,47.4748,1000,0,1000.0
NR,216,19.0504,47.4751,1000,0,1000.0
NR,216,18.9837,47.526,1000,0,1000.0
NR,216,18.9855,47.5236,1000,0,1000.0
NR,216,18.997,47.5277,1000,0,1000.0
NR,216,19.0041,47.5294,1000,0,1000.0
NR,216,19.0102,47.5297,1000,0,1000.0
NR,216,19.0161,47.5294,1000,0,1000.0
NR,216,19.0201,47.5298,1000,0,1000.0
NR,216,19.0234,47.5302,1000,0,1000.0
NR,216,19.0266,47.5305,1000,0,1000.0
NR,216,19.0295,47.5307,1000,0,1000.0
NR,216,19.0284,47.5337,1000,0,1000.0
NR,216,19.0276,47.5373,1000,0,1000.0
NR,216,19.0343,47.5389,1000,0,1000.0
NR,216,19.0377,47.5408,1000,0,1000.0
NR,216,19.0385,47.5419,1000,0,1000.0
NR,216,19.0455,47.5394,1000,0,1000.0
NR,216,19.0555,47.537,1000,0,1000.0
NR,216,19.0607,47.5375,1000,0,1000.0
NR,216,19.059,47.5343,1000,0,1000.0
NR,216,19.0602,47.5356,1000,0,1000.0
NR,216,19.0621,47.5398,1000,0,1000.0
NR,216,19.0602,47.5351,1000,0,1000.0
NR,216,19.0522,47.5384,882,0,882.0
NR,216,19.0402,47.5376,1000,0,1000.0
NR,216,19.0396,47.5317,1000,0,1000.0
NR,216,19.0382,47.528,1000,0,1000.0
NR,216,19.0364,47.5277,1000,0,1000.0
NR,216,19.035,47.5278,1000,0,1000.0
NR,216,19.0326,47.5284,1000,0,1000.0
NR,216,19.0311,47.5291,1000,0,1000.0
NR,216,19.0248,47.5301,1124,0,1000.0
NR,216,19.0175,47.5296,1000,0,1000.0
NR,216,19.0099,47.5298,1000,0,1000.0
NR,216,19.0064,47.53,1000,0,1000.0
NR,216,19.004,47.5294,1000,0,1000.0
NR,216,18.9967,47.5276,1000,0,1000.0
NR,216,18.9939,47.525,1000,0,1000.0
LTE,216,19.1141,47.537,1000,0,1000.0
LTE,216,19.157,47.3547,1000,0,1000.0
LTE,216,19.0371,47.5101,1000,0,1000.0
LTE,216,19.0232,47.491,1000,0,1000.0
LTE,216,19.024,47.4989,1000,0,1000.0
LTE,216,19.0341,47.5403,1000,0,1000.0
LTE,216,19.0319,47.5404,1000,0,1000.0
LTE,216,19.0351,47.5524,1000,0,1000.0
LTE,216,19.0447,47.5585,1000,0,1000.0
NR,216,18.9988,47.5163,1000,0,1000.0
NR,216,19.0043,47.5129,1000,0,1000.0
NR,216,19.0158,47.5064,1000,0,1000.0
NR,216,19.0247,47.5008,1000,0,1000.0
NR,216,19.0282,47.4986,1000,0,1000.0
NR,216,19.0363,47.4946,1000,0,1000.0
NR,216,19.0389,47.4933,1000,0,1000.0
NR,216,19.0412,47.4923,1000,0,1000.0
NR,216,19.0454,47.4902,1000,0,1000.0
NR,216,19.0515,47.486,1000,0,1000.0
NR,216,19.0584,47.4828,913,0,913.0
NR,216,19.0612,47.4684,1000,0,1000.0
NR,216,19.0615,47.4688,1000,0,1000.0
NR,216,19.0828,47.4692,1000,0,1000.0
NR,216,19.0853,47.4697,1000,0,1000.0
NR,216,19.0907,47.4707,1000,0,1000.0
NR,216,19.096,47.4729,1000,0,1000.0
NR,216,19.1044,47.4734,1000,0,1000.0
NR,216,19.0995,47.4751,1000,0,1000.0
NR,216,19.1135,47.4702,1000,0,1000.0
NR,216,19.1185,47.4683,1000,0,1000.0
NR,216,19.1291,47.4662,752,0,752.0
NR,216,19.126,47.4658,1000,0,1000.0
NR,216,19.1406,47.4644,1000,0,1000.0
NR,216,19.1432,47.464,1000,0,1000.0
NR,216,19.1485,47.4633,1000,0,1000.0
NR,216,19.1508,47.4629,1021,0,1000.0
NR,216,19.1684,47.4615,1000,0,1000.0
NR,216,19.1857,47.4556,1000,0,1000.0
NR,216,19.1819,47.4565,1000,0,1000.0
NR,216,19.2005,47.4513,1000,0,1000.0
NR,216,19.2085,47.4469,1000,0,1000.0
NR,216,19.2174,47.4416,1000,0,1000.0
NR,216,19.2192,47.4405,1000,0,1000.0
NR,216,19.2319,47.4304,1390,0,1000.0
NR,216,19.2533,47.4196,1000,0,1000.0
NR,216,19.2499,47.4184,1000,0,1000.0
NR,216,19.2637,47.4216,1000,0,1000.0
NR,216,19.2637,47.4267,606,0,606.0
NR,216,19.2615,47.4257,931,0,931.0
NR,216,19.1934,47.4527,5778,0,150.0
NR,216,19.1651,47.4612,1190,0,1000.0
NR,216,19.1335,47.4658,1000,0,1000.0
NR,216,19.1188,47.4684,779,0,779.0
NR,216,19.0971,47.4762,1071,0,1000.0
NR,216,19.0842,47.4814,1000,0,1000.0
NR,216,19.0797,47.4854,1000,0,1000.0
NR,216,19.0799,47.4865,1000,0,1000.0
NR,216,19.0772,47.4892,1000,0,1000.0
NR,216,19.0723,47.4908,1000,0,1000.0
NR,216,19.0717,47.4907,1000,0,1000.0
NR,216,19.0709,47.4938,1000,0,1000.0
NR,216,19.0682,47.5009,1000,0,1000.0
NR,216,19.061,47.507,1000,0,1000.0
NR,216,19.05,47.5126,1000,0,1000.0
NR,216,19.0373,47.5146,1000,0,1000.0
NR,216,19.042,47.5148,1000,0,1000.0
NR,216,19.0392,47.5147,1000,0,1000.0
NR,216,19.0308,47.5159,1000,0,1000.0
NR,216,19.0228,47.5198,1000,0,1000.0
NR,216,19.017,47.523,1000,0,1000.0
NR,216,19.0135,47.5227,1000,0,1000.0
NR,216,19.0129,47.5229,1000,0,1000.0
NR,216,19.009,47.5202,1000,0,1000.0
NR,216,19.0056,47.5216,1000,0,1000.0
NR,216,19.0139,47.5194,1000,0,1000.0
NR,216,19.0202,47.5135,1000,0,1000.0
NR,216,19.0234,47.5106,1000,0,1000.0
NR,216,19.0232,47.5089,1000,0,1000.0
NR,216,19.0468,47.4894,1000,0,1000.0
NR,216,19.0575,47.4806,1000,0,1000.0
NR,216,19.0637,47.4793,1000,0,1000.0
NR,216,19.0607,47.4844,1000,0,1000.0
NR,216,19.054,47.4901,1000,0,1000.0
NR,216,19.0523,47.4908,1000,0,1000.0
NR,216,19.0521,47.4909,1000,0,1000.0
NR,216,19.0483,47.4912,1000,0,1000.0
NR,216,18.9962,47.5178,1000,0,1000.0
GSM,216,19.0146,47.3863,1000,0,1000.0
LTE,216,19.0956,47.5592,1000,0,1000.0
LTE,216,19.1268,47.5671,1000,0,1000.0
LTE,216,19.1253,47.5693,1000,0,1000.0
LTE,216,19.1241,47.5701,1000,0,1000.0
LTE,216,19.1215,47.5653,1000,0,1000.0
LTE,216,19.1227,47.5657,1000,0,1000.0
LTE,216,19.1158,47.5639,1000,0,1000.0
LTE,216,19.1122,47.5633,1000,0,1000.0
LTE,216,19.092,47.5593,1000,0,1000.0
LTE,216,19.1723,47.3649,1000,0,1000.0
LTE,216,19.1154,47.3681,1000,0,1000.0
LTE,216,19.0225,47.3814,1315,0,1000.0
LTE,216,19.0153,47.3854,1000,0,1000.0
LTE,216,18.9045,47.441,1000,0,1000.0
LTE,216,18.9735,47.4547,1000,0,1000.0
LTE,216,19.0386,47.5208,1000,0,1000.0
LTE,216,19.0389,47.5211,1000,0,1000.0
LTE,216,19.2569,47.5849,1000,0,1000.0
LTE,216,18.9605,47.411,1000,0,1000.0
LTE,216,18.9729,47.4018,1000,0,1000.0
LTE,216,18.9788,47.3998,1000,0,1000.0
LTE,216,19.0137,47.3895,1000,0,1000.0
LTE,216,19.1696,47.5611,3025,0,300.0
LTE,216,19.1302,47.5556,1000,0,1000.0
LTE,216,19.0133,47.4519,1000,0,1000.0
LTE,216,18.8701,47.4012,1000,0,1000.0
LTE,216,19.0781,47.483,1000,0,1000.0
LTE,216,19.0772,47.4833,1000,0,1000.0
LTE,216,19.0766,47.4835,1000,0,1000.0
LTE,216,19.0643,47.4884,1000,0,1000.0
LTE,216,19.0556,47.5071,1000,0,1000.0
LTE,216,19.0568,47.5081,1000,0,1000.0
LTE,216,19.0604,47.5102,1000,0,1000.0
LTE,216,19.0492,47.5015,1000,0,1000.0
LTE,216,19.0587,47.5092,1000,0,1000.0
LTE,216,19.0581,47.5088,1000,0,1000.0
LTE,216,18.8701,47.621,1000,0,1000.0
LTE,216,18.8879,47.6166,1000,0,1000.0
LTE,216,18.8905,47.6164,1000,0,1000.0
LTE,216,18.8939,47.6156,1000,0,1000.0
LTE,216,18.8987,47.6155,1000,0,1000.0
LTE,216,18.904,47.6179,1000,0,1000.0
LTE,216,18.9167,47.6247,1000,0,1000.0
LTE,216,18.9341,47.6288,936,0,936.0
LTE,216,18.9468,47.6274,1000,0,1000.0
LTE,216,18.9528,47.6273,1000,0,1000.0
LTE,216,19.0148,47.6491,1000,0,1000.0
LTE,216,19.015,47.6491,1000,0,1000.0
LTE,216,19.0687,47.6475,1000,0,1000.0
LTE,216,19.0681,47.645,1000,0,1000.0
LTE,216,19.0502,47.5888,1000,0,1000.0
LTE,216,19.0608,47.5726,1000,0,1000.0
LTE,216,19.0617,47.5718,1000,0,1000.0
LTE,216,19.0631,47.5705,1000,0,1000.0
LTE,216,19.0656,47.5703,813,0,813.0
LTE,216,19.0654,47.5709,1000,0,1000.0
LTE,216,19.0654,47.5719,1000,0,1000.0
GSM,216,19.1383,47.5942,1000,0,1000.0
LTE,216,19.1407,47.5912,1000,0,1000.0
LTE,216,19.1477,47.5822,1000,0,1000.0
LTE,216,19.1453,47.5662,1000,0,1000.0
LTE,216,19.138,47.5616,1000,0,1000.0
LTE,216,19.1326,47.5519,1000,0,1000.0
LTE,216,19.13,47.5491,1000,0,1000.0
LTE,216,19.1295,47.5452,1000,0,1000.0
LTE,216,19.1313,47.5438,1000,0,1000.0
LTE,216,19.1313,47.5439,1000,0,1000.0
LTE,216,19.1312,47.544,1000,0,1000.0
LTE,216,19.131,47.5441,1000,0,1000.0
LTE,216,19.1314,47.5439,1000,0,1000.0
LTE,216,19.046,47.6219,1000,0,1000.0
LTE,216,19.0208,47.4646,1000,0,1000.0
LTE,216,19.0376,47.4741,1645,0,1000.0
LTE,216,19.0412,47.4979,1000,0,1000.0
LTE,216,19.041,47.4987,1000,0,1000.0
LTE,216,19.0397,47.5145,1000,0,1000.0
LTE,216,19.0384,47.5207,1000,0,1000.0
LTE,216,19.0521,47.5953,1000,0,1000.0
LTE,216,19.0559,47.6151,1000,0,1000.0
LTE,216,19.0555,47.6157,1000,0,1000.0
LTE,216,19.0389,47.6374,1000,0,1000.0
LTE,216,19.0255,47.6403,1000,0,1000.0
LTE,216,19.2254,47.444,1000,0,1000.0
LTE,216,19.2061,47.3555,1000,0,1000.0
LTE,216,19.2229,47.4411,1000,0,1000.0
LTE,216,19.162,47.3673,1000,0,1000.0
LTE,216,19.0134,47.3915,1000,0,1000.0
LTE,216,19.0127,47.3938,1000,0,1000.0
LTE,216,19.0092,47.3998,1000,0,1000.0
LTE,216,18.9384,47.42,1000,0,1000.0
LTE,216,18.8576,47.4724,1000,0,1000.0
LTE,216,19.0231,47.4722,1000,0,1000.0
LTE,216,19.0235,47.4909,1000,0,1000.0
LTE,216,19.0228,47.4905,1000,0,1000.0
LTE,216,19.2318,47.4461,1000,0,1000.0
LTE,216,19.2223,47.4417,1000,0,1000.0
LTE,216,19.1593,47.4963,1000,0,1000.0
LTE,216,19.1217,47.5017,1000,0,1000.0
LTE,216,19.1183,47.5013,1000,0,1000.0
LTE,216,19.119,47.5014,1000,0,1000.0
LTE,216,19.1022,47.5003,1000,0,1000.0
LTE,216,19.0926,47.5018,1000,0,1000.0
LTE,216,19.0917,47.5019,1000,0,1000.0
LTE,216,19.0879,47.5048,1000,0,1000.0
LTE,216,19.0751,47.5161,1534,0,1000.0
LTE,216,19.0843,47.5081,1000,0,1000.0
LTE,216,19.083,47.509,1000,0,1000.0
LTE,216,19.0788,47.5079,1000,0,1000.0
LTE,216,19.0741,47.5103,1000,0,1000.0
LTE,216,19.0746,47.5106,1000,0,1000.0
LTE,216,19.0752,47.511,1000,0,1000.0
LTE,216,19.0755,47.5107,1000,0,1000.0
LTE,216,19.086,47.5065,1000,0,1000.0
LTE,216,19.0875,47.5051,1000,0,1000.0
LTE,216,19.0892,47.5037,1000,0,1000.0
LTE,216,19.1036,47.4999,1000,0,1000.0
LTE,216,19.1055,47.4998,1000,0,1000.0
LTE,216,19.1719,47.4903,1000,0,1000.0
LTE,216,19.2226,47.4884,1000,0,1000.0
LTE,216,19.0965,47.5,1000,0,1000.0
LTE,216,19.1927,47.5114,1000,0,1000.0
LTE,216,19.1932,47.5114,1000,0,1000.0
LTE,216,19.1974,47.5127,1000,0,1000.0
LTE,216,19.2442,47.5184,1000,0,1000.0
LTE,216,19.2615,47.5144,1000,0,1000.0
LTE,216,19.2546,47.5182,1000,0,1000.0
LTE,216,19.2998,47.503,2133,0,1000.0
LTE,216,19.0766,47.5154,1000,0,1000.0
LTE,216,19.0667,47.5145,1000,0,1000.0
LTE,216,19.0686,47.5152,1000,0,1000.0
LTE,216,19.0672,47.5144,1000,0,1000.0
LTE,216,19.0635,47.5131,1000,0,1000.0
LTE,216,19.0607,47.515,1000,0,1000.0
LTE,216,19.0617,47.517,1000,0,1000.0
LTE,216,19.0601,47.5155,1000,0,1000.0
LTE,216,19.0631,47.5176,1000,0,1000.0
LTE,216,19.0623,47.5174,1000,0,1000.0
LTE,216,19.0577,47.5167,1000,0,1000.0
LTE,216,19.0577,47.5178,1000,0,1000.0
LTE,216,19.0557,47.5181,1000,0,1000.0
LTE,216,19.0548,47.5163,1000,0,1000.0
LTE,216,19.0535,47.516,1000,0,1000.0
LTE,216,19.0527,47.515,1000,0,1000.0
LTE,216,19.0513,47.5144,1000,0,1000.0
LTE,216,19.0517,47.5149,1000,0,1000.0
LTE,216,19.0526,47.5163,1000,0,1000.0
LTE,216,19.0542,47.5159,1000,0,1000.0
LTE,216,19.0538,47.5161,1000,0,1000.0
LTE,216,19.0523,47.5147,1000,0,1000.0
LTE,216,19.0545,47.5157,1000,0,1000.0
LTE,216,19.0554,47.5164,1000,0,1000.0
LTE,216,19.0574,47.5164,1000,0,1000.0
LTE,216,19.0682,47.5203,1000,0,1000.0
LTE,216,19.0959,47.5136,1000,0,1000.0
LTE,216,19.1201,47.5184,1000,0,1000.0
LTE,216,19.1214,47.514,1000,0,1000.0
LTE,216,19.126,47.5112,1000,0,1000.0
LTE,216,19.1479,47.5129,1000,0,1000.0
LTE,216,19.1442,47.5155,1000,0,1000.0
LTE,216,19.1408,47.5176,1000,0,1000.0
LTE,216,19.1356,47.5192,1000,0,1000.0
LTE,216,19.0961,47.5145,1000,0,1000.0
LTE,216,18.9531,47.3802,1000,0,1000.0
LTE,216,18.934,47.3942,2411,0,1000.0
LTE,216,18.9409,47.3727,1000,0,1000.0
LTE,216,19.3026,47.5064,1000,0,1000.0
LTE,216,19.3253,47.6134,1000,0,1000.0
LTE,216,19.3412,47.6152,1000,0,1000.0
LTE,216,19.3141,47.5889,1000,0,1000.0
LTE,216,19.3269,47.5716,1000,0,1000.0
LTE,216,19.2701,47.4766,1000,0,1000.0
LTE,216,19.2321,47.4964,1000,0,1000.0
LTE,216,19.24,47.4957,652,0,652.0
LTE,216,19.2525,47.487,4974,0,300.0
LTE,216,19.1346,47.5296,915,0,915.0
LTE,216,19.136,47.526,1036,0,1000.0
LTE,216,19.1422,47.5191,1000,0,1000.0
LTE,216,19.1462,47.5135,1000,0,1000.0
LTE,216,19.1454,47.5107,1000,0,1000.0
LTE,216,19.1532,47.5147,1000,0,1000.0
LTE,216,19.1547,47.5168,1000,0,1000.0
LTE,216,19.1539,47.518,1000,0,1000.0
LTE,216,19.1526,47.5194,1000,0,1000.0
LTE,216,19.1535,47.5246,1000,0,1000.0
LTE,216,19.1517,47.521,1000,0,1000.0
LTE,216,19.1539,47.5267,1000,0,1000.0
LTE,216,19.1496,47.5282,1000,0,1000.0
LTE,216,19.1421,47.534,1000,0,1000.0
LTE,216,19.1372,47.5352,1000,0,1000.0
LTE,216,19.1407,47.5469,500,0,500.0
LTE,216,19.1391,47.5505,1000,0,1000.0
LTE,216,19.1396,47.542,1000,0,1000.0
LTE,216,19.1365,47.5356,1000,0,1000.0
LTE,216,19.1363,47.5352,1000,0,1000.0
LTE,216,19.1369,47.5354,1000,0,1000.0
LTE,216,19.1359,47.5354,1000,0,1000.0
LTE,216,19.1727,47.544,978,0,978.0
LTE,216,19.184,47.5526,1000,0,1000.0
LTE,216,19.194,47.5501,1000,0,1000.0
LTE,216,19.1981,47.5355,1000,0,1000.0
LTE,216,19.1993,47.5359,1000,0,1000.0
LTE,216,19.192,47.5332,1000,0,1000.0
LTE,216,19.19,47.5326,1000,0,1000.0
LTE,216,19.1913,47.533,1000,0,1000.0
LTE,216,19.1897,47.5313,1000,0,1000.0
LTE,216,19.1828,47.534,1000,0,1000.0
LTE,216,19.1815,47.5347,1000,0,1000.0
LTE,216,19.1789,47.5336,1000,0,1000.0
LTE,216,19.174,47.5316,1000,0,1000.0
LTE,216,19.1732,47.5312,1000,0,1000.0
LTE,216,19.1672,47.5285,1000,0,1000.0
LTE,216,19.1603,47.5305,1000,0,1000.0
LTE,216,19.1356,47.5353,1000,0,1000.0
LTE,216,19.1563,47.5323,1000,0,1000.0
LTE,216,19.1676,47.5411,629,0,629.0
LTE,216,19.0283,47.5386,1000,0,1000.0
LTE,216,19.0289,47.5382,1000,0,1000.0
LTE,216,19.0295,47.538,1000,0,1000.0
LTE,216,19.0345,47.5388,1000,0,1000.0
LTE,216,19.0344,47.5388,1000,0,1000.0
LTE,216,19.0627,47.5344,1000,0,1000.0
LTE,216,19.0646,47.534,1000,0,1000.0
LTE,216,19.066,47.533,1000,0,1000.0
